"Date & Time","Comment","Sample ID","Sample Type","pH","PO2","PCO2","Gln","Glu","Gluc","Lac","NH4+","Na+","K+","Ca++","Osm","Pre-Dilution Multiplier","Vessel ID","Batch ID","Cell Type","Vessel Temperature (°C)","Vessel Pressure (psi)","Sparging O2%","pH @ Temp","PO2 @ Temp","PCO2 @ Temp","O2 Saturation","CO2 Saturation","HCO3","pH / Gas Flow Time","Chemistry Flow Time","Chemistry Dilution Ratio","Tray Location","Chemistry Cartridge Lot Number","Chemistry Card Lot Number","Gas Cartridge Lot Number","Gas Card Lot Number","Time In Tray","Sample Time","Operator",
"1/4/2024  5:17:47 PM",,"CC1-144","Chemistry only","","","","0.50","0.46","1.19","2.77","2.72","157.2","5.35","0.75","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.85","1:1","E8","23293018","23268020","23237041","23216003","2:58:08","1/4/2024  5:17:47 PM","novaservice",
"1/4/2024  5:22:28 PM",,"CC1-145","Chemistry only","","","","0.47","0.44","1.05","2.89","2.73","157.1","5.38","0.75","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.68","1:1","E9","23293018","23268020","23237041","23216003","3:02:48","1/4/2024  5:22:28 PM","novaservice",
"1/4/2024  5:24:30 PM",,"CC1-146","Chemistry only","","","","0.54","0.41","1.16","2.82","2.67","157.4","5.36","0.77","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.74","1:1","E10","23293018","23268020","23237041","23216003","3:04:50","1/4/2024  5:24:30 PM","novaservice",
"1/4/2024  5:26:32 PM",,"CC1-147","Chemistry only","","","","0.59","0.41","1.16","2.76","2.58","155.8","5.32","0.75","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.58","1:1","E11","23293018","23268020","23237041","23216003","3:06:52","1/4/2024  5:26:32 PM","novaservice",
"1/4/2024  5:28:34 PM",,"CC1-148","Chemistry only","","","","0.56","0.40","0.94","2.90","2.70","158.2","5.53","0.78","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.69","1:1","E12","23293018","23268020","23237041","23216003","3:08:53","1/4/2024  5:28:34 PM","novaservice",
"1/4/2024  5:30:46 PM",,"CC1-149","Chemistry only","","","","0.19","0.58","1.32","2.79","2.73","157.1","5.25","0.67","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.70","1:1","F1","23293018","23268020","23237041","23216003","3:11:04","1/4/2024  5:30:46 PM","novaservice",
"1/4/2024  5:32:48 PM",,"CC1-150","Chemistry only","","","","0.23","0.53","1.10","2.95","2.99","161.6","5.51","0.68","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.59","1:1","F2","23293018","23268020","23237041","23216003","3:13:06","1/4/2024  5:32:48 PM","novaservice",
"1/4/2024  5:34:51 PM",,"CC1-151","Chemistry only","","","","0.44","0.44","1.52","2.76","2.73","159.8","5.38","0.58","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.55","1:1","F3","23293018","23268020","23237041","23216003","3:15:08","1/4/2024  5:34:51 PM","novaservice",
"1/4/2024  5:36:53 PM",,"CC1-152","Chemistry only","","","","0.49","0.39","1.48","2.75","2.70","158.4","5.36","0.57","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.59","1:1","F4","23293018","23268020","23237041","23216003","3:17:10","1/4/2024  5:36:53 PM","novaservice",
"1/4/2024  5:38:56 PM",,"CC1-153","Chemistry only","","","","0.59","0.36","1.56","2.49","2.40","148.9","5.01","0.59","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.81","1:1","F5","23293018","23268020","23237041","23216003","3:19:13","1/4/2024  5:38:56 PM","novaservice",
"1/4/2024  5:41:10 PM",,"CC1-154","Chemistry only","","","","0.56","0.43","1.36","2.78","2.62","156.9","5.32","0.64","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.73","1:1","F6","23293018","23268020","23237041","23216003","3:21:26","1/4/2024  5:41:10 PM","novaservice",
"1/4/2024  5:43:12 PM",,"CC1-155","Chemistry only","","","","0.71","0.37","1.60","2.67","2.40","159.1","5.32","0.66","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.63","1:1","F7","23293018","23268020","23237041","23216003","3:23:27","1/4/2024  5:43:12 PM","novaservice",
"1/4/2024  5:45:14 PM",,"CC1-156","Chemistry only","","","","0.51","0.39","1.20","2.77","2.68","157.0","5.37","0.75","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.71","1:1","F8","23293018","23268020","23237041","23216003","3:25:30","1/4/2024  5:45:14 PM","novaservice",
"1/4/2024  5:47:17 PM",,"CC1-157","Chemistry only","","","","0.48","0.36","1.05","2.76","2.65","154.3","5.32","0.74","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.61","1:1","F9","23293018","23268020","23237041","23216003","3:27:32","1/4/2024  5:47:17 PM","novaservice",
"1/4/2024  5:49:19 PM",,"CC1-158","Chemistry only","","","","0.57","0.36","1.14","2.79","2.66","157.4","5.36","0.76","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.54","1:1","F10","23293018","23268020","23237041","23216003","3:29:33","1/4/2024  5:49:19 PM","novaservice",
"1/4/2024  5:51:31 PM",,"CC1-159","Chemistry only","","","","0.62","0.35","1.18","2.74","2.58","156.7","5.35","0.75","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.59","1:1","F11","23293018","23268020","23237041","23216003","3:31:45","1/4/2024  5:51:31 PM","novaservice",
"1/4/2024  5:53:32 PM",,"CC1-160","Chemistry only","","","","0.60","0.33","1.03","2.81","2.61","156.6","5.40","0.75","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.72","1:1","F12","23293018","23268020","23237041","23216003","3:33:46","1/4/2024  5:53:32 PM","novaservice",
"1/4/2024  5:55:35 PM",,"CC1-161","Chemistry only","","","","2.54","0.14","3.76","0.19","0.65","137.6","5.41","1.21","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.62","1:1","G1","23293018","23268020","23237041","23216003","3:35:48","1/4/2024  5:55:35 PM","novaservice",
"1/4/2024  5:57:37 PM",,"CC1-162","Chemistry only","","","","2.84","0.12","4.18","0.12","0.71","151.6","5.84","1.28","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.68","1:1","G2","23293018","23268020","23237041","23216003","3:37:50","1/4/2024  5:57:37 PM","novaservice",
"1/4/2024  5:59:39 PM",,"CC1-163","Chemistry only","","","","2.83","0.13","4.18","0.14","0.69","151.9","5.90","1.23","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.70","1:1","G3","23293018","23268020","23237041","23216003","3:39:51","1/4/2024  5:59:39 PM","novaservice",
"1/4/2024  6:01:51 PM",,"CC1-164","Chemistry only","","","","2.89","0.14","4.26","0.19","0.76","157.8","6.12","1.31","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.75","1:1","G4","23293018","23268020","23237041","23216003","3:42:03","1/4/2024  6:01:51 PM","novaservice",
"1/4/2024  6:03:54 PM",,"CC1-165","Chemistry only","","","","2.52","0.15","4.09","0.19","0.92","153.5","6.11","1.33","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.66","1:1","G5","23293018","23268020","23237041","23216003","3:44:05","1/4/2024  6:03:54 PM","novaservice",
"1/4/2024  6:05:56 PM",,"CC1-166","Chemistry only","","","","2.50","0.14","4.07","0.15","0.90","150.0","5.87","1.27","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.69","1:1","G6","23293018","23268020","23237041","23216003","3:46:07","1/4/2024  6:05:56 PM","novaservice",
"1/4/2024  6:07:59 PM",,"CC1-167","Chemistry only","","","","2.52","0.14","4.07","0.14","0.96","151.2","5.92","1.30","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.74","1:1","G7","23293018","23268020","23237041","23216003","3:48:09","1/4/2024  6:07:59 PM","novaservice",
"1/4/2024  6:10:01 PM",,"CC1-168","Chemistry only","","","","2.48","0.15","4.09","0.18","0.99","154.6","6.10","1.35","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.73","1:1","G8","23293018","23268020","23237041","23216003","3:50:12","1/4/2024  6:10:01 PM","novaservice",
"1/4/2024  6:12:13 PM",,"CC1-169","Chemistry only","","","","2.48","0.14","4.14","0.16","0.93","154.0","6.06","1.31","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.71","1:1","G9","23293018","23268020","23237041","23216003","3:52:23","1/4/2024  6:12:13 PM","novaservice",
"1/4/2024  6:14:15 PM",,"CC1-170","Chemistry only","","","","2.45","0.15","4.10","0.15","0.96","153.3","6.03","1.39","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.61","1:1","G10","23293018","23268020","23237041","23216003","3:54:25","1/4/2024  6:14:15 PM","novaservice",
"1/4/2024  6:16:18 PM",,"CC1-171","Chemistry only","","","","2.50","0.14","4.14","0.13","0.94","153.4","5.96","1.33","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.53","1:1","G11","23293018","23268020","23237041","23216003","3:56:27","1/4/2024  6:16:18 PM","novaservice",
"1/4/2024  6:18:20 PM",,"CC1-172","Chemistry only","","","","2.51","0.15","4.14","0.15","0.91","155.9","6.12","1.38","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.64","1:1","G12","23293018","23268020","23237041","23216003","3:58:29","1/4/2024  6:18:20 PM","novaservice",
"1/4/2024  6:20:22 PM",,"CC1-173","Chemistry only","","","","2.79","0.12","4.53","0.12","0.71","159.7","5.37","0.65","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.51","1:1","H1","23293018","23268020","23237041","23216003","4:00:30","1/4/2024  6:20:22 PM","novaservice",
"1/4/2024  6:22:35 PM",,"CC1-174","Chemistry only","","","","2.72","0.12","4.48","0.13","0.70","158.7","5.34","0.62","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.73","1:1","H2","23293018","23268020","23237041","23216003","4:02:43","1/4/2024  6:22:35 PM","novaservice",
"1/4/2024  6:24:37 PM",,"CC1-175","Chemistry only","","","","2.80","0.09","4.65","0.10","0.73","158.5","5.27","0.54","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.75","1:1","H3","23293018","23268020","23237041","23216003","4:04:45","1/4/2024  6:24:37 PM","novaservice",
"1/4/2024  6:26:40 PM",,"CC1-176","Chemistry only","","","","2.78","0.10","4.65","0.09","0.73","157.6","5.26","0.54","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.76","1:1","H4","23293018","23268020","23237041","23216003","4:06:47","1/4/2024  6:26:40 PM","novaservice",
"1/4/2024  6:28:42 PM",,"CC1-177","Chemistry only","","","","2.77","0.10","4.51","0.09","0.72","156.0","5.24","0.62","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.77","1:1","H5","23293018","23268020","23237041","23216003","4:08:49","1/4/2024  6:28:42 PM","novaservice",
"1/4/2024  6:30:45 PM",,"CC1-178","Chemistry only","","","","2.82","0.10","4.58","0.10","0.72","159.3","5.33","0.63","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.81","1:1","H6","23293018","23268020","23237041","23216003","4:10:51","1/4/2024  6:30:45 PM","novaservice",
"1/4/2024  6:32:57 PM",,"CC1-179","Chemistry only","","","","2.42","0.10","4.26","0.11","0.83","153.5","5.19","0.73","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.66","1:1","H7","23293018","23268020","23237041","23216003","4:13:03","1/4/2024  6:32:57 PM","novaservice",
"1/4/2024  6:35:00 PM",,"CC1-180","Chemistry only","","","","2.43","0.11","4.29","0.14","0.94","154.9","5.25","0.74","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.68","1:1","H8","23293018","23268020","23237041","23216003","4:15:05","1/4/2024  6:35:00 PM","novaservice",
"1/4/2024  6:37:02 PM",,"CC1-181","Chemistry only","","","","2.43","0.12","4.32","0.12","0.87","155.8","5.27","0.73","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.67","1:1","H9","23293018","23268020","23237041","23216003","4:17:07","1/4/2024  6:37:02 PM","novaservice",
"1/4/2024  6:39:04 PM",,"CC1-182","Chemistry only","","","","2.45","0.11","4.26","0.11","0.90","153.2","5.18","0.72","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.61","1:1","H10","23293018","23268020","23237041","23216003","4:19:09","1/4/2024  6:39:04 PM","novaservice",
"1/4/2024  6:41:06 PM",,"CC1-183","Chemistry only","","","","2.49","0.11","4.33","0.11","0.94","155.8","5.27","0.74","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.74","1:1","H11","23293018","23268020","23237041","23216003","4:21:10","1/4/2024  6:41:06 PM","novaservice",
"1/4/2024  6:43:19 PM",,"CC1-184","Chemistry only","","","","2.40","0.10","4.31","0.11","0.90","156.0","5.28","0.75","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.69","1:1","H12","23293018","23268020","23237041","23216003","4:23:23","1/4/2024  6:43:19 PM","novaservice",
"1/4/2024  6:46:10 PM",,"CC1-135","Chemistry only","","","","0.48","0.55","1.20","2.64","2.60","157.1","6.18","1.39","","1.00","rerun","","","37.0","0.0","20.9","","","","","","","","6.71","1:1","D11","23293018","23268020","23237041","23216003","0:24","1/4/2024  6:46:10 PM","novaservice",
"1/4/2024  6:51:52 PM",,"flstd240103","Chemistry only","","","","3.83","2.31","4.05","0.00","1.99","153.3","4.26","0.10","","1.00","FREEZER","","","37.0","0.0","20.9","","","","","","","","6.87","1:1","14","23293018","23268020","23237041","23216003","0:29","1/4/2024  6:51:52 PM","novaservice",
"1/5/2024  1:39:51 PM",,"exp60--193","Chemistry only","","","","0.00","0.76","2.13","2.06","0.44","150.3","6.37","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.71","1:1","A1","23293018","23268020","23237041","23216003","4:46","1/5/2024  1:39:51 PM","novaservice",
"1/5/2024  1:42:09 PM",,"exp60--194","Chemistry only","","","","0.00","0.72","2.12","2.05","0.48","150.4","6.39","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.81","1:1","A2","23293018","23268020","23237041","23216003","3:01","1/5/2024  1:42:09 PM","novaservice",
"1/5/2024  1:44:12 PM",,"exp60--195","Chemistry only","","","","0.00","0.69","2.48","1.69","0.45","150.4","6.39","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.74","1:1","A3","23293018","23268020","23237041","23216003","4:59","1/5/2024  1:44:12 PM","novaservice",
"1/5/2024  1:46:14 PM",,"exp60--196","Chemistry only","","","","0.00","0.70","2.42","1.76","0.45","151.3","6.43","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.52","1:1","A4","23293018","23268020","23237041","23216003","7:04","1/5/2024  1:46:14 PM","novaservice",
"1/5/2024  1:48:16 PM",,"exp60--197","Chemistry only","","","","0.05","0.59","3.86","0.38","0.39","150.1","6.38","1.47","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.75","1:1","A5","23293018","23268020","23237041","23216003","8:54","1/5/2024  1:48:16 PM","novaservice",
"1/5/2024  1:50:29 PM",,"exp60--198","Chemistry only","","","","0.04","0.60","3.76","0.45","0.39","150.7","6.41","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.55","1:1","A6","23293018","23268020","23237041","23216003","11:05","1/5/2024  1:50:29 PM","novaservice",
"1/5/2024  1:52:31 PM",,"exp60--199","Chemistry only","","","","0.00","0.69","2.20","1.94","0.48","150.3","6.42","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.54","1:1","A7","23293018","23268020","23237041","23216003","13:05","1/5/2024  1:52:31 PM","novaservice",
"1/5/2024  1:54:33 PM",,"exp60--200","Chemistry only","","","","0.00","0.71","1.98","2.16","0.51","151.4","6.44","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.81","1:1","A8","23293018","23268020","23237041","23216003","15:06","1/5/2024  1:54:33 PM","novaservice",
"1/5/2024  1:56:49 PM",,"exp60--201","Chemistry only","","","","0.00","0.67","2.28","1.85","0.47","149.9","6.39","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.80","1:1","A9","23293018","23268020","23237041","23216003","17:19","1/5/2024  1:56:49 PM","novaservice",
"1/5/2024  1:58:51 PM",,"exp60--202","Chemistry only","","","","0.00","0.70","2.00","2.10","0.50","150.0","6.39","1.49","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.65","1:1","A10","23293018","23268020","23237041","23216003","19:20","1/5/2024  1:58:51 PM","novaservice",
"1/5/2024  2:01:04 PM",,"exp60--203","Chemistry only","","","","0.00","0.66","2.27","1.83","0.48","149.2","6.35","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.61","1:1","A11","23293018","23268020","23237041","23216003","21:31","1/5/2024  2:01:04 PM","novaservice",
"1/5/2024  2:03:06 PM",,"exp60--204","Chemistry only","","","","0.00","0.69","2.06","2.05","0.51","150.3","6.41","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.60","1:1","A12","23293018","23268020","23237041","23216003","23:33","1/5/2024  2:03:06 PM","novaservice",
"1/5/2024  2:05:08 PM",,"exp60--205","Chemistry only","","","","0.00","0.68","2.24","1.92","0.47","151.6","6.45","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.56","1:1","B1","23293018","23268020","23237041","23216003","25:34","1/5/2024  2:05:08 PM","novaservice",
"1/5/2024  2:07:11 PM",,"exp60--206","Chemistry only","","","","0.00","0.68","2.11","2.03","0.50","150.8","6.42","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.84","1:1","B2","23293018","23268020","23237041","23216003","27:36","1/5/2024  2:07:11 PM","novaservice",
"1/5/2024  2:09:14 PM",,"exp60--207","Chemistry only","","","","0.00","0.68","2.31","1.83","0.47","150.7","6.40","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.80","1:1","B3","23293018","23268020","23237041","23216003","29:36","1/5/2024  2:09:14 PM","novaservice",
"1/5/2024  2:11:27 PM",,"exp60--208","Chemistry only","","","","0.00","0.70","1.99","2.14","0.50","150.8","6.43","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.55","1:1","B4","23293018","23268020","23237041","23216003","31:48","1/5/2024  2:11:27 PM","novaservice",
"1/5/2024  2:13:30 PM",,"exp60--209","Chemistry only","","","","0.08","0.56","3.80","0.37","0.38","149.4","6.35","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.58","1:1","B5","23293018","23268020","23237041","23216003","33:49","1/5/2024  2:13:30 PM","novaservice",
"1/5/2024  2:15:32 PM",,"exp60--210","Chemistry only","","","","0.08","0.57","3.79","0.37","0.37","149.0","6.35","1.48","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.79","1:1","B6","23293018","23268020","23237041","23216003","35:51","1/5/2024  2:15:32 PM","novaservice",
"1/5/2024  2:17:48 PM",,"exp60--211","Chemistry only","","","","0.01","0.14","4.62","0.04","0.23","155.8","5.29","1.39","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.65","1:1","B7","23293018","23268020","23237041","23216003","38:05","1/5/2024  2:17:48 PM","novaservice",
"1/5/2024  2:19:50 PM",,"exp60--212","Chemistry only","","","","0.00","0.14","4.64","0.03","0.23","157.4","5.34","1.42","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.82","1:1","B8","23293018","23268020","23237041","23216003","40:06","1/5/2024  2:19:50 PM","novaservice",
"1/5/2024  2:23:09 PM",,"flstd240103","Default","","","","3.88","2.35","4.12","0.04","2.05","154.0","4.30","0.09","305","1.00","FREEZER","","","37.0","0.0","20.9","","","","","","","","6.78","1:1","23","23293018","23268020","23237041","23216003","0:33","1/5/2024  2:23:09 PM","novaservice",
"1/5/2024  4:20:19 PM",,"flstd240103","Chemistry only","","","","3.76","2.43","4.07","0.00","1.97","151.1","4.23","0.07","","1.00","FREEZER_NEWCARD","","","37.0","0.0","20.9","","","","","","","","6.55","1:1","7","23293018","23268020","23237041","23216003","0:18","1/5/2024  4:20:19 PM","novaservice",
"1/5/2024  4:36:30 PM",,"exp60--1","Chemistry only","","","","0.03","0.72","2.86","1.42","0.27","152.3","6.33","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.63","1:1","A1","23293018","23268020","23237041","23216003","2:38","1/5/2024  4:36:30 PM","novaservice",
"1/5/2024  4:38:32 PM",,"exp60--2","Chemistry only","","","","0.01","0.75","2.73","1.46","0.28","150.1","6.26","1.46","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.66","1:1","A2","23293018","23268020","23237041","23216003","3:51","1/5/2024  4:38:32 PM","novaservice",
"1/5/2024  4:40:46 PM",,"exp60--3","Chemistry only","","","","0.09","0.67","3.70","0.63","0.27","153.8","6.45","1.54","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.60","1:1","A3","23293018","23268020","23237041","23216003","6:04","1/5/2024  4:40:46 PM","novaservice",
"1/5/2024  4:42:48 PM",,"exp60--4","Chemistry only","","","","0.16","0.66","3.70","0.55","0.29","152.4","6.34","1.53","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.76","1:1","A4","23293018","23268020","23237041","23216003","8:05","1/5/2024  4:42:48 PM","novaservice",
"1/5/2024  4:44:51 PM",,"exp60--5","Chemistry only","","","","0.21","0.59","4.01","0.20","0.25","150.8","6.32","1.53","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.58","1:1","A5","23293018","23268020","23237041","23216003","10:07","1/5/2024  4:44:51 PM","novaservice",
"1/5/2024  4:48:11 PM",,"exp60--6","Chemistry only","","","","0.23","0.55","4.00","0.24","0.25","151.3","6.34","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.67","1:1","A6","23293018","23268020","23237041","23216003","13:26","1/5/2024  4:48:11 PM","novaservice",
"1/5/2024  4:50:13 PM",,"exp60--7","Chemistry only","","","","0.03","0.71","3.08","1.14","0.28","150.1","6.25","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.57","1:1","A7","23293018","23268020","23237041","23216003","15:28","1/5/2024  4:50:13 PM","novaservice",
"1/5/2024  4:52:16 PM",,"exp60--8","Chemistry only","","","","0.08","0.70","3.07","1.17","0.31","151.0","6.21","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.74","1:1","A8","23293018","23268020","23237041","23216003","17:29","1/5/2024  4:52:16 PM","novaservice",
"1/5/2024  4:54:18 PM",,"exp60--9","Chemistry only","","","","0.08","0.72","3.16","1.13","0.30","153.5","6.34","1.53","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.60","1:1","A9","23293018","23268020","23237041","23216003","19:30","1/5/2024  4:54:18 PM","novaservice",
"1/5/2024  4:56:19 PM",,"exp60--10","Chemistry only","","","","0.04","0.70","3.16","1.10","0.30","152.7","6.33","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.62","1:1","A10","23293018","23268020","23237041","23216003","21:32","1/5/2024  4:56:19 PM","novaservice",
"1/5/2024  4:58:31 PM",,"exp60--11","Chemistry only","","","","0.16","0.66","3.27","0.97","0.29","151.5","6.27","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.64","1:1","A11","23293018","23268020","23237041","23216003","23:42","1/5/2024  4:58:31 PM","novaservice",
"1/5/2024  5:00:32 PM",,"exp60--12","Chemistry only","","","","0.13","0.67","3.09","1.14","0.31","151.8","6.21","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.59","1:1","A12","23293018","23268020","23237041","23216003","25:43","1/5/2024  5:00:32 PM","novaservice",
"1/5/2024  5:02:46 PM",,"exp60--13","Chemistry only","","","","0.11","0.68","3.35","0.90","0.28","152.0","6.31","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.52","1:1","B1","23293018","23268020","23237041","23216003","27:56","1/5/2024  5:02:46 PM","novaservice",
"1/5/2024  5:04:48 PM",,"exp60--14","Chemistry only","","","","0.09","0.66","3.32","0.98","0.30","154.0","6.38","1.54","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.63","1:1","B2","23293018","23268020","23237041","23216003","29:55","1/5/2024  5:04:48 PM","novaservice",
"1/5/2024  5:06:50 PM",,"exp60--15","Chemistry only","","","","0.12","0.69","3.39","0.94","0.29","154.3","6.39","1.54","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.68","1:1","B3","23293018","23268020","23237041","23216003","31:56","1/5/2024  5:06:50 PM","novaservice",
"1/5/2024  5:09:02 PM",,"exp60--16","Chemistry only","","","","0.05","0.70","3.04","1.26","0.30","153.1","6.32","1.52","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.60","1:1","B4","23293018","23268020","23237041","23216003","34:07","1/5/2024  5:09:02 PM","novaservice",
"1/5/2024  5:11:04 PM",,"exp60--17","Chemistry only","","","","0.00","0.68","2.96","1.26","0.27","149.9","6.42","1.52","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.74","1:1","B5","23293018","23268020","23237041","23216003","36:08","1/5/2024  5:11:04 PM","novaservice",
"1/5/2024  5:13:06 PM",,"exp60--18","Chemistry only","","","","0.00","0.68","2.88","1.32","0.27","149.9","6.42","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.78","1:1","B6","23293018","23268020","23237041","23216003","38:09","1/5/2024  5:13:06 PM","novaservice",
"1/5/2024  5:15:08 PM",,"exp60--19","Chemistry only","","","","0.00","0.64","3.48","0.70","0.25","149.6","6.41","1.47","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.70","1:1","B7","23293018","23268020","23237041","23216003","40:11","1/5/2024  5:15:08 PM","novaservice",
"1/5/2024  5:17:11 PM",,"exp60--20","Chemistry only","","","","0.00","0.63","3.43","0.66","0.25","146.7","6.27","1.46","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.70","1:1","B8","23293018","23268020","23237041","23216003","42:13","1/5/2024  5:17:11 PM","novaservice",
"1/5/2024  5:21:16 PM",,"exp60--21","Chemistry only","","","","0.02","0.60","3.76","0.27","0.26","151.8","6.38","1.49","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.65","1:1","B9","23293018","23268020","23237041","23216003","46:17","1/5/2024  5:21:16 PM","novaservice",
"1/5/2024  5:23:30 PM",,"exp60--22","Chemistry only","","","","0.00","0.60","3.69","0.34","0.28","150.7","6.33","1.49","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.59","1:1","B10","23293018","23268020","23237041","23216003","48:31","1/5/2024  5:23:30 PM","novaservice",
"1/5/2024  5:25:32 PM",,"exp60--23","Chemistry only","","","","0.00","0.66","2.93","1.11","0.31","150.7","6.33","1.49","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.72","1:1","B11","23293018","23268020","23237041","23216003","50:32","1/5/2024  5:25:32 PM","novaservice",
"1/5/2024  5:27:34 PM",,"exp60--24","Chemistry only","","","","0.00","0.68","2.71","1.35","0.29","151.7","6.31","1.49","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.62","1:1","B12","23293018","23268020","23237041","23216003","52:33","1/5/2024  5:27:34 PM","novaservice",
"1/5/2024  5:29:45 PM",,"exp60--25","Chemistry only","","","","0.00","0.66","3.00","1.09","0.30","151.4","6.37","1.48","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.54","1:1","C1","23293018","23268020","23237041","23216003","54:43","1/5/2024  5:29:45 PM","novaservice",
"1/5/2024  5:31:47 PM",,"exp60--26","Chemistry only","","","","0.00","0.67","2.75","1.28","0.29","150.1","6.25","1.44","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.62","1:1","C2","23293018","23268020","23237041","23216003","56:45","1/5/2024  5:31:47 PM","novaservice",
"1/5/2024  5:33:49 PM",,"exp60--27","Chemistry only","","","","0.00","0.64","3.14","0.95","0.31","151.6","6.35","1.49","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.61","1:1","C3","23293018","23268020","23237041","23216003","58:46","1/5/2024  5:33:49 PM","novaservice",
